"name1","name2","street1","street2","city","state","zip","zip4","county","phone","website","latitude","longitude","type_facility","sa","dt","mm","dm","bum","db","rpn","bu","nxn","vtrl","meth","hh","noop","pain","nmoa","moa","ubn","otp","cbt","dbt","tele","saca","trc","smon","smpd","smop","hi","res","op","rs","rl","rd","od","omb","odt","iop","ort","hid","hit","ct","gh","psyh","vamc","tbg","ihs","stg","lccg","dod","ssa","stmh","stdh","hla","jc","carf","ncqa","coa","hfap","np","cash","md","mc","si","pi","tricare","fsa","ss","pa","asl","sp","mhsu","vet","admil","milf","cj","sen","adol","pw","wn","mn","hiv","trma","sexa","dv","ya","nsc","adtx","bdtx","cdtx","mdtx","odtx","tgd","ico","gco","fco","mco","twfa","bia","cmi","mi","ang","mxm","crv","relp","beds","ch_ad","yad","adlt","fem","male","dui","duio","acc","acm","acu","baba","ccc","cmha","csaa","daut","dp","dsf","dvfp","eis_hiv","emp","haec","heoh","hivt","isc","itu","mhs","opc","sae","shg","smhd","ssu","ssd","stdt","ta","taec","tbs","cm","fpsy","hs","nrt","peer","stu","tcc","bsdm","nu","mu","bwn","bwon","ub","un","beri","pvtp","pvtn","cosmi","inpe","rpe","pc","naut","nmaut","acma","pmat","auinpe","aurpe","aupc","dlc","mhiv","mhcv","lfxd","clnd","copsu","daof","mst","noe","ofd","rc","piec","mdet","voc","hav","hbv","audo","mmd","mprep","fed","sotp","dea","samhsa","mhpa","hbt","hct","tod","vapn","vapp","vppd","oudo","nx","oth","mws","f17","f19","f25","f28","f30","f31","f35","f36","f37","f4","f42","f43","f47","f66","f67","f70","f81","f92","n24","n40","cosed"
"Harlem East Life Plan","Methadone Clinic","2369 2nd Avenue","1st and 2nd Floors","New York","NY","10035","","New York","212-876-2300 x151","https://www.harlemeastlifeplan.com","40.8006702","-73.9354999","SU","1","","1","","","","","","","","1","","","","","","","1","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","","","","","","","","","1","","1","","","1","","","","","1","1","1","","1","","","","","","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","","","","","","","","1","1","","","","1","1","1","","","","1","","","1","1","1","1","","","1","","","","","","1","","1","","","","","1","1","","1","","","","1","","1","1","","1","1","1","1","","","","","1","1","1","","","1","","","","","","1","","","","","","1","","","","","","","","","","","","","1","1","1","1","","","","","","","","","","","1","1","","1","1","1","","1","","","1","","1","1","","","","","","","","","","","","","","","","1","","","","",""
"Harlem East Life Plan (HELP)","Outpatient Clinic","2369 2nd Avenue","1st Floor","New York","NY","10035","","New York","212-876-2300 x119","https://www.harlemeastlifeplan.com","40.8006774","-73.9354993","SU","1","1","","","1","","","1","1","1","","","","","","","","","1","","1","1","1","1","","","","","1","","","","1","1","","","1","","","","","","","","","","","","1","","1","","","1","","","","","1","1","1","","1","","","","","","1","1","1","","","1","1","","1","1","1","1","1","1","1","","1","1","1","","","1","","1","1","1","1","","1","1","1","1","","","1","","","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","1","1","","1","1","1","1","","","1","1","","1","1","1","1","1","1","1","1","","","1","1","1","1","","1","","1","1","1","1","","1","","","","","","","","","1","1","1","1","","","","","","1","1","1","1","1","","1","1","","","","","","","","1","1","","1","1","1","","1","","","","","1","1","","","","","","","","","","","","","","","","1","","","","",""
"CTI Harlem","Outpatient Clinic","177 East 122nd Street","2nd Floor","New York","NY","10035","","New York","212-360-7116","https://sus.org","40.8020536","-73.9374976","SU","1","1","","","1","1","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","1","1","","1","1","","","","","","","","","","","","1","1","1","","","1","","","","","1","1","1","1","1","","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1","","","1","","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","","1","1","","1","1","","","1","1","1","1","1","","","","","","1","1","","1","1","","1","1","1","","","","1","","","","","1","","","1","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","1"
"Wellness Center","Exodus Transitional Comm Inc OP","2271 3rd Avenue","","New York","NY","10035","2209","New York","917-492-0990 x118","https://www.etcny.org","40.8025805","-73.9361888","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","","","","","","","","","1","","","","","","","","","","1","1","1","1","1","","1","","","","1","","","","","","","","","","","1","","","","","1","","","","","","","1","1","1","1","","1","1","1","1","1","","1","","","1","1","1","1","","","1","1","","","","","1","1","1","1","","","1","1","1","","1","","","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","","1","","1","","1","1","1","","1","","","","1","","","1","1","1","","1","","","","","","","1","1","1","1","1","1","","1","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VA NY Harbor Healthcare System","Brooklyn Campus","800 Poly Place","","Brooklyn","NY","11209","","Kings","718-836-6600","https://","40.608792","-74.0242803","SU","1","1","","","1","","1","1","1","1","","","","1","","1","","","","","1","1","1","1","","","","1","1","1","","1","","1","1","1","1","","","","1","","1","","","","","","","","","","1","","","","","","1","","","","1","1","1","","","","","1","1","","","","","","","1","1","","1","1","1","","1","1","","","","1","","1","1","","","1","1","1","1","1","","","1","","","1","1","1","1","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","","1","1","1","","","1","1","","","","","","1","","","","1","1","1","","1","","1","1","1","1","","1","1","","1","1","","1","1","1","","","","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"START Treatment and Recovery Centers","Kaleidoscope OTP","119-121 West 124th Street","2nd and 3rd Floors","New York","NY","10027","4920","New York","212-932-2810 x7252","https://www.startny.org","40.807685","-73.946794","SU","1","","","","","","","1","","","1","","","","","","","1","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","","","","","","","","","1","","1","","","1","","","","","1","1","1","","","","1","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","1","1","1","1","","","1","","","1","1","1","1","","","","","","","","1","1","1","1","","","1","1","1","1","1","","","1","1","1","","1","1","1","1","1","1","1","1","","1","","1","1","1","","","1","1","1","1","","","","1","","","","","","1","","","","","","1","1","1","","1","","1","1","1","","","","","1","1","1","","1","","","1","1","","1","1","1","1","1","","","1","","","1","","","","","","","","","","","","","","","","","","","","",""
"Dynamic Youth Community Inc","RRi","1830 Coney Island Avenue","","Brooklyn","NY","11230","","Kings","718-376-7923","https://www.dycinc.org","40.6128098","-73.9632613","SU","1","1","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","1","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","","1","1","1","","1","","","","","","","1","","","","","","","","1","1","","","","","","1","1","1","1","","","","1","1","1","","","1","","1","1","1","1","1","","","1","","","","","","1","1","1","1","","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","","1","1","1","1","","1","","1","1","","","1","","1","","","1","","","","1","1","","1","","1","1","1","1","1","","","","1","1","","1","","1","1","1","","1","1","","","","","1","1","1","1","1","","","","","1","1","","","","","","","","","","","","","","","","1","","","","",""
"Dynamic Youth Community Inc","Outpatient Clinic","1830 Coney Island Avenue","","Brooklyn","NY","11230","","Kings","718-376-7923","https://www.dycinc.org","40.6127954","-73.9632845","SU","1","1","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","1","1","1","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","","1","1","1","","1","","","","","","","1","","1","1","","","","","1","1","","","","","","1","1","1","1","","","1","1","1","1","","","1","","1","1","1","1","1","","","1","","","","","","1","1","1","1","","1","1","1","1","","1","","1","1","1","","1","1","1","","1","1","","1","","","1","1","1","1","","1","","1","1","","","1","","1","","","1","","","","1","","","1","","1","1","1","1","1","","","","1","1","1","1","","1","1","1","","1","1","","","","","1","","","1","1","","","","","1","1","","","","","","","","","","","","","","","","1","","","","",""
"Samaritan Daytop Village/Harlem","Outpatient Clinic 1","2090 Adam Clayton Powell Jr Boulevard","7th Floor","New York","NY","10027","","New York","212-864-4128 x3925","https://www.samaritanvillage.org","40.8087662","-73.948876","SU","1","","","","1","","","1","1","1","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","","","","","","","","","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","1","","1","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","","1","1","1","1","1","","","1","","1","","1","1","","","1","1","1","1","1","1","1","1","1","","1","","","","1","","","1","","1","1","1","1","1","","","1","","","1","","","1","","1","","","","1","","","","","","","","","","","","","1"
"Harlem No 2","Methadone Clinic","103 East 125th Street","4th Floor","New York","NY","10035","","New York","212-774-3200 x3203","https://www.mountsinai.org","40.8050869","-73.9387069","SU","1","","1","","1","","","1","","","1","","","","","1","","1","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","1","","","","","","","","1","","1","1","1","","","","","","1","1","1","1","1","","1","","","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","","","","","","","","1","1","","","","1","","1","1","","","1","","","1","1","1","1","","","1","","","","","","1","1","1","","1","","1","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","","","","1","","1","","","1","","","","","","","","","1","","","1","1","1","1","1","","1","","1","1","1","","","","","1","1","","1","1","1","","1","","","1","","1","1","1","","","","","","","","","","","","","","","","","","","",""
"Bailey House Inc/Housing Works","Outpatient Clinic","145 East 125th Street","4th Floor","New York","NY","10035","","New York","718-277-0386","https://healthcare.housingworks.org","40.8043939","-73.9370773","SU","1","","","","","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","","","","","","","","","","1","","","","","","","","","1","1","1","1","1","","1","1","1","1","","1","","","","","","","","","","","","","","","1","","","","","","","1","1","1","1","","1","","1","1","","","1","","","1","1","1","1","","","","1","","","","1","1","1","1","1","","","","1","","1","","","1","","1","","1","1","1","1","","","1","1","","","1","","1","1","","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","","","1","1","","","","","","1","1","","1","1","","","","","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Harlem No 6/7","Methadone Clinic","103 East 125th Street","2nd Floor","New York","NY","10035","","New York","212-774-3307","https://recovered.org/rehabs/harlem-no-6-7-otp-new-york-ny","40.8050967","-73.9386074","SU","1","","1","","1","","","1","","","1","","","","","1","","1","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","1","","","","","","","","1","","1","1","1","","","","","","1","1","1","1","1","","1","","","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","","","","","","","","1","1","","","","1","","1","1","","","1","","","1","1","1","1","","","1","","","","","","1","1","1","","1","","1","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","","","","1","","1","","","1","","","","","","","","","1","","","1","1","1","1","1","","1","","1","1","1","","","","","1","1","","1","1","1","","1","","","1","","1","1","1","","","","","","","","","","","","","","","","","","","",""
"Clinic 1","Methadone Clinic","103 East 125th Street","8th Floor","New York","NY","10035","","New York","212-774-3230","https://","40.8050967","-73.9386074","SU","1","","1","","1","","","1","","","1","","","","","1","","1","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","1","","","","","","","","1","","1","1","1","","","","","","1","1","1","1","1","","1","","","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","","","","","","","","1","1","","","","1","","1","1","","","1","","","1","1","1","1","","","1","","","","","","1","1","1","","1","","1","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","","","","1","","1","","","1","","","","","","","","","1","","","1","1","1","1","1","","1","","1","1","1","","","","","1","1","","1","1","1","","1","","","1","","1","1","1","","","","","","","","","","","","","","","","","","","",""
"Long Island Consultation Center Inc","","91-31 Queens Boulevard","2nd Floor, Suite 222","Elmhurst","NY","11373","","Queens","718-896-3400 x117","https://www.liccnewyorkcity.com","40.7336569","-73.8693423","SU","1","","","","1","","","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","","","","","","","","","1","1","","","","","","","","","1","1","1","1","1","","","1","","1","1","1","1","","","1","1","1","1","1","1","","1","1","1","1","1","","","","","","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","","","1","1","","","","1","1","1","1","1","1","","","1","1","","1","","1","1","1","","1","1","1","","1","1","","","","1","1","1","1","1","","1","","1","","1","1","1","1","","1","","","1","","","","1","","1","","1","","","","1","1","1","","1","1","","","","","","","","1","","","1","1","","","","","","1","","","","","1","","","1","","1","","","1","1","","","","","","","","1","1","","","",""
"Housing Works Community Healthcare","","2640 Pitkin Avenue","Lower Level","Brooklyn","NY","11208","2763","Kings","718-277-0386","https://healthcare.housingworks.org","40.6747831","-73.8748472","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","","","","","","","","","1","1","1","","","","","","","","1","1","1","1","1","","","1","1","1","","1","","","","1","","","","","","","","","","","1","","","","","","","1","1","1","1","","1","","1","1","1","","1","","","1","1","1","1","1","","1","1","","","","1","1","1","1","1","","1","","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","","1","1","1","1","","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","","1","1","","","","1","","1","1","","","","","1","1","","1","1","","","","","1","1","1","","1","","","","","1","","","1","","","","","","","","","","","","","","","","","","",""
