"name1","name2","street1","street2","city","state","zip","zip4","county","phone","website","latitude","longitude","type_facility","sa","dt","mm","dm","bum","db","rpn","bu","nxn","vtrl","meth","hh","noop","pain","nmoa","moa","ubn","otp","cbt","dbt","tele","saca","trc","smon","smpd","smop","hi","res","op","rs","rl","rd","od","omb","odt","iop","ort","hid","hit","ct","gh","psyh","vamc","tbg","ihs","stg","lccg","dod","ssa","stmh","stdh","hla","jc","carf","ncqa","coa","hfap","np","cash","md","mc","si","pi","tricare","fsa","ss","pa","asl","sp","mhsu","vet","admil","milf","cj","sen","adol","pw","wn","mn","hiv","trma","sexa","dv","ya","nsc","adtx","bdtx","cdtx","mdtx","odtx","tgd","ico","gco","fco","mco","twfa","bia","cmi","mi","ang","mxm","crv","relp","beds","ch_ad","yad","adlt","fem","male","dui","duio","acc","acm","acu","baba","ccc","cmha","csaa","daut","dp","dsf","dvfp","eis_hiv","emp","haec","heoh","hivt","isc","itu","mhs","opc","sae","shg","smhd","ssu","ssd","stdt","ta","taec","tbs","cm","fpsy","hs","nrt","peer","stu","tcc","bsdm","nu","mu","bwn","bwon","ub","un","beri","pvtp","pvtn","cosmi","inpe","rpe","pc","naut","nmaut","acma","pmat","auinpe","aurpe","aupc","dlc","mhiv","mhcv","lfxd","clnd","copsu","daof","mst","noe","ofd","rc","piec","mdet","voc","hav","hbv","audo","mmd","mprep","fed","sotp","dea","samhsa","mhpa","hbt","hct","tod","vapn","vapp","vppd","oudo","nx","oth","mws","f17","f19","f25","f28","f30","f31","f35","f36","f37","f4","f42","f43","f47","f66","f67","f70","f81","f92","n24","n40","cosed"
"Hackensack Meridian Carrier Clinic","Blake Recovery Center","252 County Road 601","","Belle Mead","NJ","08502","","Somerset","908-281-1000","https://www.hackensackmeridianhealth.org/en/locations/hackensack-meridian-health-carrier-clinic","40.4673192","-74.6832403","SU","1","1","","","1","1","1","1","1","1","","","","","","1","","","1","","1","1","1","","1","","1","1","1","1","","1","","1","","1","","1","","","","1","","","","","","","1","","1","1","1","","","","","","1","1","1","","1","1","","","","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","","1","1","1","1","1","1","1","1","","","1","1","1","1","","","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","","1","","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","","1","","1","1","","1","1","","","1","","1","1","1","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Journey to Wellness Inc","","220 Market Street","","Perth Amboy","NJ","08861","4331","Middlesex","732-709-7440","https://www.treatmentnj.net","40.5084596","-74.2729637","SU","1","","","","1","","1","1","1","","","","","","","1","","","1","","1","1","","","1","","","","1","","","","","1","1","1","1","","","","","","","","","","","","1","","1","","","","","","","","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","","","","","","1","1","1","1","1","","1","1","1","1","","","1","","1","1","1","1","1","1","","1","1","","","","1","1","1","1","","","","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","","1","","1","1","1","1","","1","","1","1","1","1","","","1","1","1","1","1","","","","","","1","","","1","1","","","","","","","","1","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1"
"Passion Care Center","","187 Fayette Street","","Perth Amboy","NJ","08861","","Middlesex","732-410-7102","https://www.thepassioncarecenter.com","40.5108373","-74.2702698","SU","1","","","","","","","","","1","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","","1","1","1","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","","","1","1","1","","1","1","1","","","1","","1","","1","1","","1","1","1","1","","","","","","","","1","1","1","1","","","","1","1","1","","1","","1","1","1","1","1","","","1","","","","","1","1","1","1","","","","","","","","","","1","1","1","","1","1","1","","1","","","1","","","","1","","","","1","","","","","1","","1","","","1","1","1","","","1","1","","","","","","","","","","","","","1","1","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Virtue Care Services Inc","","499 Plainfield Avenue","Suite 1A and 2B","Edison","NJ","08817","","Middlesex","732-985-5300","https://www.virtuecares.com","40.5255525","-74.4137584","SU","1","","","","","","1","1","1","1","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","","1","1","1","","","","","","","","","","","","1","1","1","","","","","","","","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","","","1","","1","1","1","1","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","","1","","1","","1","1","1","1","1","","1","1","1","1","","1","","","","1","1","","","1","1","1","1","1","","","","","","1","1","","1","1","1","1","","1","","","","1","","","1","","1","","","","1","","","1","","","1","","","1","","","","","","1","","","","","","","","","","","","",""
"Center for Great Expectations","","19 Dellwood Lane","Suite B","Somerset","NJ","08873","","Somerset","732-247-7003","https://www.cge-nj.org","40.520758","-74.500389","SU","1","","","","1","","","1","1","1","","","","","","1","","","1","","","1","1","1","","","","1","","","1","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","1","","1","","","1","1","","","1","","","1","1","","","1","1","1","1","","","","","","","1","1","1","1","1","1","","1","1","1","1","","1","1","","1","1","1","","","","1","","","1","1","1","1","1","1","1","","","","1","1","","1","","1","1","1","1","1","1","1","","","1","","1","","1","1","1","1","1","","1","","1","1","1","1","","","1","","","1","","","","1","1","","","","","","","","","","1","","1","1","","","","","","","","1","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ocean Healthcare PCP/Camden","LLC dba Taylor Care Adult Behavioral","147 Jackson Road","","Berlin","NJ","08009","","Camden","856-809-3000 x101","https://www.taylorcare.com","39.7837452","-74.9033195","SU","1","","","","1","","1","1","1","","","","","","","1","","","1","","","1","1","","1","","","","1","","","","","1","1","1","1","","","","","","","","","","","","1","1","1","","","","","","","","1","1","","1","1","1","","","","","","1","","","","","","","","","","","","","","","1","","","","","","","1","1","1","","1","","","1","","1","","1","","","1","1","1","1","","","1","","","1","","1","1","1","1","","","","","1","","1","","","1","","1","1","1","1","1","1","1","","1","1","","","","","1","1","","1","","1","1","1","1","","1","","1","","","1","","","1","1","1","","1","","1","1","","","","1","","","","","1","","","","","","1","1","","","","","1","1","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Breath of Life Counseling Service LLC","","107 Cedar Grove Lane","Suite 100","Somerset","NJ","08873","","Somerset","732-289-6008","https://www.breathoflifecounseling.com","40.5241481","-74.5200138","SU","1","","","","","","","","","","","","","","1","","","","1","","1","1","1","","1","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","1","1","","","","1","1","1","1","1","1","","1","","1","1","","","","","","","","1","1","1","1","1","1","1","1","1","","","1","","1","1","1","1","1","1","","1","","","1","","","1","1","1","","1","","","","","","","","1","1","1","","1","1","1","","","","","1","","","","","","","","","","","","","","","1","","","","","","","","1","","1","","1","","","","","","","","","","1","","1","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1"
"Women of Hope Resource Center Inc","","331 White Horse Pike","","Atco","NJ","08004","","Camden","856-767-3700","https://www.womenofhope.org","39.7693832","-74.8980469","SU","1","","","","","","1","1","1","","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","","1","","","","","","","","1","1","1","1","1","","1","1","1","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","1","1","1","1","1","","1","","","1","1","1","1","1","","1","","","","","1","1","1","1","","1","","1","","1","","1","","1","1","1","1","1","1","1","","1","","","1","","1","","1","1","","","1","","1","1","1","1","","","1","","1","1","","","","1","1","","1","","","","","","","1","1","","1","1","","1","","1","","","","1","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Green Springs Wellness","","390 Amwell Road","Building 5, Suite 504","Hillsborough","NJ","08844","","Somerset","732-798-0084","https://www.greenspringswellness.com","40.4999457","-74.6418731","SU","1","","","","","","","","","","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","1","1","1","1","","","","","","","","","","","","1","1","1","","","","","","","","1","","1","","1","","","1","","","","1","","","","1","","","","","1","","1","","","","","","","","","","1","1","1","1","1","1","","1","1","","1","","1","","","1","1","1","1","","","1","","","1","","1","1","1","1","","","","","","","","1","","1","1","1","1","1","1","1","","","","","1","","1","","","1","1","","1","","","","","","","1","","1","","1","1","","","1","","1","1","1","","","","","","1","","","","1","","1","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Counseling Center at Cherry Hill","","950 Kings Highway North","Suite 304","Cherry Hill","NJ","08034","","Camden","561-459-5737","https://www.thecounselingcenter.com/locations/cherry-hill-nj/","39.9236174","-75.0016502","SU","1","","","","","","","1","1","1","","","","","","","","","1","","1","1","1","","1","","","","1","","","","","1","1","1","1","","","","","","","","","","","","1","1","1","","1","","","","","","1","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","1","1","1","1","","1","","1","1","1","1","1","","","1","","","1","","1","1","1","1","","1","","","1","1","1","","","1","1","1","1","1","1","1","","","1","","1","","","","1","1","1","","1","","1","1","1","1","","1","","","","","","","","1","1","","1","","","","","","","","1","","1","1","","","","","","","","","","","","1","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Affinity Healthcare Group","Cherry Hill","1305 Kings Highway North","","Cherry Hill","NJ","08034","","Camden","856-651-7826","https://affinityhealthclinics.com","39.9184439","-75.0048426","SU","1","1","1","1","1","1","","1","","","1","","","","","","","1","1","","1","1","1","","1","","","","1","","","","1","1","","1","1","","","","","","","","","","","","1","","1","","","1","","","","","1","1","1","","1","1","","","","","1","","","","","","","","","1","","","","","","","","","","","","1","","1","1","1","","","1","","1","1","","","1","","","1","1","1","1","","","1","","","1","","","1","1","1","","","","","1","","","1","","","","1","","","1","1","1","1","1","1","1","","","","","1","1","","","1","1","1","","","","1","","","","","","1","","","","","","","","","","","","","1","","1","1","","","1","","","","","","","","1","1","","1","","","","","","1","1","","","1","","","","","","","","","","","","","","","","","","","","",""
"Oaks Integrated Care","Addiction Services","1409 Kings Highway","1st Floor","Cherry Hill","NJ","08034","","Camden","609-369-9762","https://www.oaksintcare.org","39.9174889","-75.0059381","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","","","","","1","","","","","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","1","1","1","","1","","","1","1","1","1","1","","1","1","","","","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","","1","1","1","","","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","","","1","","","1","1","1","","1","1","","","1","1","1","1","","1","","","1","","1","","","","1","","","","","1","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Fresh Start Addiction LLC","DBA Eleve Behavioral Health","1307 White Horse","Suite A-103","Voorhees","NJ","08043","","Camden","856-856-2871","https://www.elevebh.com","39.8558807","-74.9792243","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","","1","1","","1","","","","1","","","","","1","1","1","1","","","","","","","","","","","","","","1","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","1","1","1","1","","","","1","","","","1","","","1","1","1","1","","","1","","1","1","","1","1","1","1","","","","1","","1","","","","1","","1","1","1","1","","","","","","1","","1","","","1","1","","1","","1","1","1","1","1","1","","","1","1","1","","","","1","1","1","1","","","","","","","","","1","1","","","","","","","","1","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Eleanor Health","Cherry Hill","2250 Chapel Avenue West","Suite 120","Cherry Hill","NJ","08002","2051","Camden","856-395-9944","https://www.eleanorhealth.com","39.9291476","-75.0156049","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","","","","","","","","","","","","","","1","","","","","1","1","1","1","1","1","","","","1","","","","","","","","","1","","","","","","","","1","","","","","","","1","1","1","","","1","","1","","","","1","","","1","1","1","1","","","1","1","","","","1","1","1","1","1","","","1","","","","1","","1","1","1","","1","1","1","","1","","","1","","1","1","1","1","1","","1","","1","1","1","1","1","1","","","1","","1","","","1","1","1","","1","1","","","","1","","","","1","1","1","","","","","","","1","","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Addiction Recovery Consultants","DBA Liberty Wellness","20 East Taunton Road","Suite 103","Berlin","NJ","08009","","Camden","833-542-9355","https://www.libertywellnessnj.com","39.7717639","-74.9177716","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","1","1","1","1","","","","","","","","","","","","","","","","1","1","","","","","1","","","","1","1","","","","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","1","1","1","","1","1","","","1","","","1","1","1","1","","","1","1","","1","","1","1","1","1","","","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","1","","1","1","","","","","1","1","","1","","1","1","","1","1","1","1","1","1","1","","1","","1","","","","1","","","","","","1","1","1","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"High Focus Treatment Centers","","53 Haddonfield Road","Suite 330","Cherry Hill","NJ","08002","","Camden","856-306-8086","https://www.highfocuscenters.com","39.9474851","-75.0241498","SU","1","","","","","","1","1","1","","","","","","","1","","","1","","1","1","","","1","","","","1","","","","","","1","1","1","","","","","","","","","","","","1","1","1","","","1","","","","","1","","","","1","1","","","","","","1","1","","","","","1","","","","","","","","","","","","","","","","1","1","1","","","","","1","1","","","1","","1","1","1","1","1","","","1","","","1","","1","1","1","1","","","","","","1","","","","1","1","1","","1","1","1","","1","","","1","","1","1","","1","1","","1","","1","1","","1","","1","","1","1","","1","","","1","1","1","","1","1","","","","1","","","","1","","","","","","","","","1","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1"
